10 10 10 321 5 1140 0 0 600 90
0	37.75139	-122.39435	0	0	540.0	1140.0
1	37.78464	-122.41429	0	3	1019.0	1079.0
2	37.75108	-122.39342	0	3	1005.0	1065.0
3	37.78362	-122.4034	0	3	848.0	908.0
4	37.78716	-122.40771	0	3	957.0	1017.0
5	37.80367	-122.41159	0	3	566.0	626.0
6	37.80216	-122.42463	0	3	819.0	879.0
7	37.79227	-122.41096	0	3	545.0	605.0
8	37.80507	-122.41684	0	3	798.0	858.0
9	37.79423	-122.40467	0	3	784.0	844.0
10	37.71213	-122.2123	0	3	921.0	981.0
11	37.72294	-122.20075	0	3	877.0	937.0
12	37.77664	-122.44013	0	3	854.0	914.0
13	37.7959	-122.43721	0	3	905.0	965.0
14	37.77907	-122.41521	0	3	771.0	831.0
15	37.79738	-122.43277	0	3	720.0	780.0
16	37.79221	-122.41081	0	3	945.0	1005.0
17	37.7847	-122.43725	0	3	960.0	1020.0
18	37.78045	-122.48586	0	3	864.0	924.0
19	37.78755	-122.40823	0	3	836.0	896.0
20	37.77607	-122.44665	0	3	867.0	927.0
21	37.78467	-122.40907	0	3	980.0	1040.0
22	37.78564	-122.39993	0	3	814.0	874.0
23	37.78228	-122.40446	0	3	558.0	618.0
24	37.78708	-122.39847	0	3	767.0	827.0
25	37.61563	-122.38996	0	3	796.0	856.0
26	37.79063	-122.39634	0	3	636.0	696.0
27	37.6154	-122.38979	0	3	952.0	1012.0
28	37.78109	-122.40354	0	3	800.0	860.0
29	37.78085	-122.39066	0	3	578.0	638.0
30	37.79761	-122.43186	0	3	686.0	746.0
31	37.78796	-122.40847	0	3	888.0	948.0
32	37.7655	-122.3998	0	3	591.0	651.0
33	37.75545	-122.40513	0	3	929.0	989.0
34	37.76602	-122.45887	0	3	751.0	811.0
35	37.78195	-122.41897	0	3	771.0	831.0
36	37.78779	-122.4103	0	3	947.0	1007.0
37	37.78201	-122.40556	0	3	912.0	972.0
38	37.78252	-122.44243	0	3	698.0	758.0
39	37.79215	-122.40066	0	3	811.0	871.0
40	37.61766	-122.38516	0	3	552.0	612.0
41	37.78654	-122.45348	0	3	758.0	818.0
42	37.78161	-122.4078	0	3	844.0	904.0
43	37.78713	-122.42472	0	3	707.0	767.0
44	37.79655	-122.40216	0	3	778.0	838.0
45	37.80108	-122.43655	0	3	727.0	787.0
46	37.79444	-122.39343	0	3	727.0	787.0
47	37.79779	-122.43027	0	3	579.0	639.0
48	37.78671	-122.45018	0	3	569.0	629.0
49	37.78001	-122.43624	0	3	836.0	896.0
50	37.61637	-122.38615	0	3	987.0	1047.0
51	37.79366	-122.42528	0	3	572.0	632.0
52	37.76347	-122.43425	0	3	603.0	663.0
53	37.79383	-122.39465	0	3	844.0	904.0
54	37.79113	-122.39331	0	3	542.0	602.0
55	37.7852	-122.39978	0	3	975.0	1035.0
56	37.79853	-122.45709	0	3	788.0	848.0
57	37.79281	-122.41777	0	3	607.0	667.0
58	37.80642	-122.40503	0	3	984.0	1044.0
59	37.61791	-122.38596	0	3	541.0	601.0
60	37.79364	-122.4325	0	3	844.0	904.0
61	37.79489	-122.40029	0	3	864.0	924.0
62	37.7866	-122.41125	0	3	669.0	729.0
63	37.77019	-122.40687	0	3	887.0	947.0
64	37.77608	-122.39399	0	3	588.0	648.0
65	37.78862	-122.39432	0	3	912.0	972.0
66	37.77544	-122.40654	0	3	925.0	985.0
67	37.78961	-122.41231	0	3	744.0	804.0
68	37.79047	-122.40719	0	3	949.0	1009.0
69	37.76155	-122.41206	0	3	551.0	611.0
70	37.80629	-122.40483	0	3	754.0	814.0
71	37.78549	-122.39976	0	3	810.0	870.0
72	37.78937	-122.40202	0	3	988.0	1048.0
73	37.80191	-122.45295	0	3	869.0	929.0
74	37.79899	-122.42915	0	3	699.0	759.0
75	37.78915	-122.41289	0	3	604.0	664.0
76	37.77686	-122.41592	0	3	760.0	820.0
77	37.79439	-122.40333	0	3	619.0	679.0
78	37.79008	-122.40977	0	3	712.0	772.0
79	37.79406	-122.39549	0	3	822.0	882.0
80	37.7885	-122.4076	0	3	852.0	912.0
81	37.79976	-122.44396	0	3	981.0	1041.0
82	37.79975	-122.43621	0	3	612.0	672.0
83	37.78513	-122.40973	0	3	756.0	816.0
84	37.61656	-122.38421	0	3	850.0	910.0
85	37.78945	-122.40184	0	3	796.0	856.0
86	37.79862	-122.4077	0	3	642.0	702.0
87	37.79693	-122.40063	0	3	931.0	991.0
88	37.77593	-122.40262	0	3	741.0	801.0
89	37.78377	-122.41915	0	3	818.0	878.0
90	37.79688	-122.40746	0	3	700.0	760.0
91	37.7986	-122.41467	0	3	1019.0	1079.0
92	37.79124	-122.40746	0	3	993.0	1053.0
93	37.7931	-122.40249	0	3	852.0	912.0
94	37.75793	-122.45373	0	3	796.0	856.0
95	37.7915	-122.41345	0	3	672.0	732.0
96	37.46901	-122.15533	0	3	823.0	883.0
97	37.53912	-122.28283	0	3	1009.0	1069.0
98	37.75982	-122.40996	0	3	656.0	716.0
99	37.61639	-122.38617	0	3	800.0	860.0
100	37.76787	-122.43658	0	3	837.0	897.0
101	37.77725	-122.41363	0	3	813.0	873.0
102	37.77218	-122.40854	0	3	874.0	934.0
103	37.78734	-122.40783	0	3	933.0	993.0
104	37.78918	-122.41696	0	3	919.0	979.0
105	37.78972	-122.41152	0	3	780.0	840.0
106	37.78405	-122.40432	0	3	693.0	753.0
107	37.78933	-122.40708	0	3	621.0	681.0
108	37.79579	-122.43075	0	3	788.0	848.0
109	37.79348	-122.39732	0	3	702.0	762.0
110	37.78826	-122.40271	0	3	735.0	795.0
111	37.78503	-122.41951	0	3	731.0	791.0
112	37.78143	-122.45799	0	3	579.0	639.0
113	37.78428	-122.43298	0	3	611.0	671.0
114	37.78296	-122.4601	0	3	974.0	1034.0
115	37.79832	-122.43571	0	3	794.0	854.0
116	37.78522	-122.43283	0	3	790.0	850.0
117	37.79177	-122.40959	0	3	912.0	972.0
118	37.78844	-122.41385	0	3	872.0	932.0
119	37.79287	-122.40082	0	3	772.0	832.0
120	37.78633	-122.45398	0	3	794.0	854.0
121	37.78683	-122.40427	0	3	836.0	896.0
122	37.7039	-122.39378	0	3	673.0	733.0
123	37.76325	-122.21624	0	3	986.0	1046.0
