9 10 10 321 5 1140 0 0 600 90
0	37.75139	-122.39435	0	0	540.0	1140.0
1	37.79536	-122.39963	0	3	1013.0	1073.0
2	37.77994	-122.41186	0	3	883.0	943.0
3	37.79075	-122.42665	0	3	870.0	930.0
4	37.77651	-122.39562	0	3	820.0	880.0
5	37.77767	-122.39658	0	3	928.0	988.0
6	37.78482	-122.40739	0	3	684.0	744.0
7	37.79912	-122.42702	0	3	993.0	1053.0
8	37.44108	-122.16353	0	3	559.0	619.0
9	37.55644	-122.30024	0	3	839.0	899.0
10	37.80703	-122.41022	0	3	775.0	835.0
11	37.78756	-122.408	0	3	640.0	700.0
12	37.79419	-122.42826	0	3	744.0	804.0
13	37.61492	-122.38999	0	3	927.0	987.0
14	37.78828	-122.40156	0	3	873.0	933.0
15	37.78591	-122.40271	0	3	957.0	1017.0
16	37.61507	-122.38474	0	3	699.0	759.0
17	37.78332	-122.41059	0	3	640.0	700.0
18	37.77214	-122.43733	0	3	873.0	933.0
19	37.75509	-122.43227	0	3	758.0	818.0
20	37.78848	-122.40142	0	3	689.0	749.0
21	37.78853	-122.40147	0	3	888.0	948.0
22	37.79189	-122.41796	0	3	789.0	849.0
23	37.79308	-122.39697	0	3	668.0	728.0
24	37.80844	-122.41005	0	3	897.0	957.0
25	37.80844	-122.41006	0	3	659.0	719.0
26	37.76288	-122.4053	0	3	973.0	1033.0
27	37.80763	-122.42045	0	3	925.0	985.0
28	37.78026	-122.39109	0	3	914.0	974.0
29	37.77696	-122.39487	0	3	889.0	949.0
30	37.788	-122.4067	0	3	587.0	647.0
31	37.80101	-122.4046	0	3	784.0	844.0
32	37.79304	-122.39938	0	3	765.0	825.0
33	37.78826	-122.40286	0	3	711.0	771.0
34	37.77567	-122.48654	0	3	741.0	801.0
35	37.7891	-122.39002	0	3	947.0	1007.0
36	37.77894	-122.39572	0	3	589.0	649.0
37	37.79082	-122.43241	0	3	591.0	651.0
38	37.79334	-122.40066	0	3	850.0	910.0
39	37.61798	-122.38667	0	3	607.0	667.0
40	37.71183	-122.21214	0	3	961.0	1021.0
41	37.78259	-122.46756	0	3	601.0	661.0
42	37.79398	-122.39763	0	3	581.0	641.0
43	37.78791	-122.40876	0	3	849.0	909.0
44	37.80836	-122.40981	0	3	974.0	1034.0
45	37.7922	-122.40797	0	3	785.0	845.0
46	37.79114	-122.431	0	3	824.0	884.0
47	37.75529	-122.40511	0	3	733.0	793.0
48	37.79903	-122.43531	0	3	783.0	843.0
49	37.7773	-122.40727	0	3	878.0	938.0
50	37.78411	-122.43356	0	3	580.0	640.0
51	37.7845	-122.47125	0	3	588.0	648.0
52	37.78491	-122.40707	0	3	727.0	787.0
53	37.79061	-122.40014	0	3	696.0	756.0
54	37.78556	-122.39673	0	3	639.0	699.0
55	37.65541	-122.40598	0	3	925.0	985.0
56	37.74285	-122.42882	0	3	935.0	995.0
57	37.61481	-122.38537	0	3	813.0	873.0
58	37.79789	-122.40718	0	3	840.0	900.0
59	37.7875	-122.41292	0	3	618.0	678.0
60	37.8055	-122.41377	0	3	726.0	786.0
61	37.78067	-122.43103	0	3	964.0	1024.0
62	37.77842	-122.39313	0	3	862.0	922.0
63	37.76365	-122.39935	0	3	621.0	681.0
64	37.79027	-122.41684	0	3	793.0	853.0
65	37.78921	-122.41027	0	3	573.0	633.0
66	37.79077	-122.40335	0	3	957.0	1017.0
67	37.77138	-122.39919	0	3	823.0	883.0
68	37.7768	-122.39493	0	3	589.0	649.0
69	37.78822	-122.40834	0	3	908.0	968.0
70	37.7898	-122.41705	0	3	696.0	756.0
71	37.79578	-122.39862	0	3	949.0	1009.0
72	37.74819	-122.40638	0	3	1017.0	1077.0
73	37.79076	-122.39037	0	3	883.0	943.0
74	37.7868	-122.40656	0	3	1011.0	1071.0
75	37.79972	-122.44446	0	3	974.0	1034.0
76	37.78052	-122.39931	0	3	595.0	655.0
77	37.78577	-122.40638	0	3	835.0	895.0
78	37.78431	-122.43288	0	3	788.0	848.0
79	37.79062	-122.4325	0	3	584.0	644.0
80	37.79112	-122.41377	0	3	898.0	958.0
81	37.79162	-122.41211	0	3	829.0	889.0
82	37.79102	-122.43221	0	3	972.0	1032.0
83	37.78384	-122.40379	0	3	932.0	992.0
84	37.79041	-122.41423	0	3	615.0	675.0
85	37.79144	-122.41422	0	3	971.0	1031.0
86	37.80072	-122.40495	0	3	1004.0	1064.0
87	37.79512	-122.40262	0	3	935.0	995.0
88	37.61781	-122.38696	0	3	750.0	810.0
89	37.7875	-122.40837	0	3	922.0	982.0
90	37.61527	-122.38463	0	3	843.0	903.0
91	37.77882	-122.39682	0	3	980.0	1040.0
92	37.792	-122.40162	0	3	836.0	896.0
93	37.78756	-122.3995	0	3	724.0	784.0
94	37.76866	-122.43527	0	3	865.0	925.0
95	37.76823	-122.42899	0	3	871.0	931.0
96	37.74775	-122.40963	0	3	909.0	969.0
97	37.75968	-122.40989	0	3	765.0	825.0
98	37.76604	-122.40249	0	3	701.0	761.0
99	37.78593	-122.45701	0	3	1001.0	1061.0
100	37.78577	-122.48473	0	3	589.0	649.0
101	37.77501	-122.45322	0	3	884.0	944.0
102	37.7614	-122.42972	0	3	944.0	1004.0
103	37.75238	-122.41841	0	3	900.0	960.0
104	37.78253	-122.40623	0	3	846.0	906.0
105	37.61489	-122.38955	0	3	814.0	874.0
106	37.80119	-122.41122	0	3	903.0	963.0
107	37.78872	-122.42206	0	3	560.0	620.0
108	37.74334	-122.42142	0	3	1015.0	1075.0
109	37.78368	-122.41588	0	3	790.0	850.0
110	37.77676	-122.39177	0	3	751.0	811.0
111	37.76381	-122.45699	0	3	912.0	972.0
112	37.78768	-122.40344	0	3	984.0	1044.0
113	37.79531	-122.40586	0	3	759.0	819.0
114	37.79782	-122.40643	0	3	741.0	801.0
115	37.7216	-122.482	0	3	734.0	794.0
116	37.79395	-122.40944	0	3	958.0	1018.0
117	37.7922	-122.41069	0	3	878.0	938.0
118	37.78827	-122.40867	0	3	707.0	767.0
119	37.78888	-122.41295	0	3	1007.0	1067.0
120	37.79503	-122.39992	0	3	998.0	1058.0
121	37.7915	-122.41034	0	3	558.0	618.0
122	37.7844	-122.40727	0	3	653.0	713.0
123	37.75223	-122.41752	0	3	905.0	965.0
124	37.62552	-122.40105	0	3	716.0	776.0
125	37.78762	-122.42013	0	3	993.0	1053.0
126	37.79984	-122.40908	0	3	992.0	1052.0
127	37.77735	-122.39551	0	3	686.0	746.0
128	37.77661	-122.39444	0	3	749.0	809.0
129	37.79241	-122.40259	0	3	752.0	812.0
130	37.79832	-122.45051	0	3	901.0	961.0
131	37.79292	-122.39723	0	3	945.0	1005.0
132	37.79901	-122.40911	0	3	869.0	929.0
133	37.79493	-122.42138	0	3	788.0	848.0
134	37.78791	-122.41105	0	3	606.0	666.0
135	37.79965	-122.43598	0	3	687.0	747.0
136	37.75287	-122.38743	0	3	1001.0	1061.0
137	37.76974	-122.42516	0	3	731.0	791.0
138	37.76879	-122.42445	0	3	654.0	714.0
139	37.72076	-122.45065	0	3	998.0	1058.0
140	37.78394	-122.41986	0	3	978.0	1038.0
141	37.77821	-122.39616	0	3	636.0	696.0
142	37.77641	-122.41195	0	3	808.0	868.0
143	37.78241	-122.40988	0	3	760.0	820.0
144	37.76597	-122.39781	0	3	639.0	699.0
145	37.79366	-122.39736	0	3	901.0	961.0
146	37.78291	-122.46571	0	3	622.0	682.0
147	37.78223	-122.40536	0	3	593.0	653.0
148	37.7694	-122.38625	0	3	729.0	789.0
149	37.75012	-122.20167	0	3	760.0	820.0
150	37.76632	-122.42507	0	3	829.0	889.0
151	37.76393	-122.45723	0	3	588.0	648.0
152	37.71184	-122.21225	0	3	904.0	964.0
153	37.79484	-122.39456	0	3	949.0	1009.0
154	37.61784	-122.38608	0	3	855.0	915.0
155	37.80705	-122.41804	0	3	793.0	853.0
156	37.7769	-122.414	0	3	667.0	727.0
157	37.79787	-122.40098	0	3	810.0	870.0
158	37.78919	-122.40787	0	3	834.0	894.0
